customerID,tenure,PhoneService,Contract,PaymentMethod,MonthlyCharges,TotalCharges,Churn,totcharges_to_tenure_ratio
1803-BGNBD,12,1,0,2,54.3,654.5,0,54.54166667
0134-XWXCE,44,1,2,0,74.85,3268.05,0,74.27386364
6950-TWMYB,54,1,3,0,79.95,4362.05,0,80.7787037
5848-FHRFC,68,1,3,0,20.05,1386.9,0,20.39558824
2243-FNMMI,20,1,0,3,19.4,415.4,0,20.77
2511-MORQY,50,1,2,0,54.9,2614.1,0,52.282
5356-KZCKT,58,1,3,1,24.45,1513.6,0,26.09655172
9470-XCCEM,35,1,0,0,89.65,3161.6,0,90.33142857
6519-CFDBX,2,1,0,2,45.4,80.95,0,40.475
3902-MIVLE,63,1,3,3,75.7,4676.7,0,74.23333333
0409-WTMPL,58,1,2,1,110.65,6526.65,0,112.5284483
8763-KIAFH,27,1,2,3,20.55,583.3,0,21.6037037
3669-WHAFY,71,1,3,1,115.15,8078.1,0,113.7760563
3055-VTCGS,63,1,2,1,58.55,3503.5,0,55.61111111
3144-KMTWZ,71,1,0,0,93.25,6669.45,0,93.93591549
7279-BUYWN,41,1,0,2,113.2,4689.5,1,114.3780488
7156-MHUGY,13,1,0,2,90.5,1201.15,1,92.39615385
7198-GLXTC,2,1,0,2,79,143.65,1,71.825
2007-QVGAW,68,1,3,0,19.35,1292.65,0,19.00955882
5207-PLSTK,1,1,0,3,48.75,48.75,0,48.75
2307-FYNNL,65,1,3,2,109.05,7108.2,0,109.3569231
5605-XNWEN,72,1,3,0,25,1802.55,0,25.03541667
2155-AMQRX,28,1,0,1,54.9,1505.15,0,53.75535714
6181-AXXYF,72,1,3,1,24.75,1859.1,0,25.82083333
5091-HFAZW,2,1,0,2,91.15,168.5,0,84.25
0516-VRYBW,18,1,2,0,20.15,390.85,1,21.71388889
2519-LBNQL,60,1,2,2,104.35,6339.45,0,105.6575
8623-ULFNQ,26,1,0,2,66.05,1652.4,0,63.55384615
8380-PEFPE,1,1,0,2,71.65,71.65,1,71.65
5687-DKDTV,4,1,0,3,20.35,77.5,1,19.375
1568-LJSZU,68,1,3,1,92.2,6392.85,0,94.0125
7530-HDYDS,38,1,0,1,84.25,3264.5,1,85.90789474
7789-HKSBS,42,1,2,0,105.2,4599.15,0,109.5035714
7416-CKTEP,57,1,3,0,19.6,1134.25,0,19.89912281
2586-CWXVV,54,0,0,2,30.4,1621.35,0,30.025
3096-IZETN,12,1,0,0,78.1,947.3,1,78.94166667
2348-KCJLT,44,1,2,3,61.5,2722.2,0,61.86818182
8401-EMUWF,42,1,0,0,69.4,3058.3,0,72.81666667
4193-IBKSW,72,1,3,0,24.75,1769.6,0,24.57777778
5377-NDTOU,71,1,3,3,91.05,6293.75,0,88.6443662
5922-ABDVO,19,1,0,3,89.65,1761.05,1,92.68684211
2474-LCNUE,23,1,0,1,73.65,1642.75,0,71.42391304
0839-QNXME,30,1,3,1,19.4,578.5,0,19.28333333
3506-OVLKD,35,1,2,0,26.2,954.9,0,27.28285714
9172-ANCRX,10,1,0,2,98.7,973.25,1,97.325
6650-VJONK,1,1,0,0,43.85,43.85,0,43.85
2178-PMGCJ,22,1,0,3,69.7,1490.4,0,67.74545455
7492-TAFJD,7,0,3,3,38.55,280,0,40
2773-MADBQ,36,0,3,3,53.1,1901.25,0,52.8125
6016-LVTJQ,34,1,0,3,20.65,716.4,0,21.07058824
7860-KSUGX,72,1,3,1,64.45,4720,0,65.55555556
8966-KZXXA,36,1,3,1,25.1,930.95,0,25.85972222
6910-HADCM,1,1,0,2,76.35,76.35,1,76.35
4816-LXZYW,23,1,0,2,79.15,1676.95,1,72.91086957
9606-PBKBQ,32,1,0,2,85,2642.05,1,82.5640625
5149-QYTTU,71,1,2,1,95.15,6770.85,0,95.36408451
2070-XYMFH,23,1,0,3,79.35,1835.3,0,79.79565217
2085-BOJKI,17,1,2,0,96.65,1588.25,0,93.42647059
0817-HSUSE,1,1,0,2,75.5,75.5,0,75.5
5442-PPTJY,12,1,3,3,19.7,258.35,0,21.52916667
1927-QEWMY,72,1,3,1,20.5,1502.25,0,20.86458333
1663-MHLHE,1,1,0,3,19.2,19.2,0,19.2
5663-QBGIS,72,1,3,0,98.35,6929.4,0,96.24166667
4450-MDZFX,60,1,0,0,74.35,4453.3,0,74.22166667
6701-DHKWQ,61,0,3,1,51.35,3244.4,0,53.18688525
7554-AKDQF,6,1,0,3,45.65,323.45,0,53.90833333
3536-IQCTX,32,1,0,2,85.3,2661.1,1,83.159375
4911-BANWH,31,1,0,1,86.55,2697.4,1,87.01290323
8496-EJAUI,19,1,0,1,73.85,1424.5,1,74.97368421
0794-YVSGE,72,1,3,0,20.3,1401.15,0,19.46041667
5423-BHIXO,32,1,0,2,54.2,1739.6,0,54.3625
6908-VVYHM,65,1,0,2,90.65,5931,0,91.24615385
2959-EEXWB,45,0,0,0,50.9,2333.85,0,51.86333333
1839-UMACK,42,1,2,2,25.05,949.85,0,22.61547619
3030-YDNRM,8,1,0,2,74.85,572.45,0,71.55625
7321-KKSDU,32,1,3,3,20.5,696.8,0,21.775
3402-XRIUO,22,1,0,3,63.55,1381.8,0,62.80909091
3132-TVFDZ,57,0,0,2,44.85,2572.95,1,45.13947368
8286-AFUYI,1,1,0,2,47.95,47.95,0,47.95
8080-DDEMJ,1,1,0,2,45.1,45.1,1,45.1
8356-WUAOJ,1,1,0,2,45,45,0,45
6365-MTGZX,24,1,0,2,96,2122.45,1,88.43541667
1349-WXNGG,1,1,0,0,20.05,20.05,1,20.05
8058-DMYRU,54,1,0,2,90.05,4931.8,0,91.32962963
9350-ZXYJC,4,1,3,1,25.3,116.95,0,29.2375
6990-YNRIO,65,1,3,0,108.65,6937.95,1,106.7376923
8958-JPTRR,56,1,2,2,24.3,1261.7,0,22.53035714
6959-GQEGV,45,1,0,2,75.95,3273.8,0,72.75111111
3173-WSSUE,71,1,3,1,19.7,1415.85,0,19.9415493
1265-HVPZB,59,1,2,1,66.4,3958.2,0,67.08813559
4115-UMJFQ,69,0,2,0,35.75,2492.25,0,36.11956522
7369-TRPFD,19,1,2,3,18.8,279.2,0,14.69473684
1098-KFQEC,55,1,3,1,19.4,1083,0,19.69090909
7190-XHTWJ,38,1,2,3,19.3,755.5,0,19.88157895
0621-TWIEM,10,1,0,2,45.55,402.6,1,40.26
3537-RYBHH,47,1,0,1,67.45,3252,0,69.19148936
2485-ITVKB,2,0,0,2,35.1,68.75,1,34.375
3669-OYSJI,1,1,0,1,46.2,46.2,1,46.2
1612-EOHDH,1,1,0,2,45.15,45.15,1,45.15
6702-OHFWR,1,0,0,2,43.3,43.3,1,43.3
5296-BFCYD,46,1,3,3,20.1,936.85,0,20.36630435
4510-PYUSH,38,1,0,1,57.15,2250.65,1,59.22763158
9359-JANWS,65,1,3,1,58.9,3857.1,0,59.34
7517-SAWMO,19,1,0,2,73.2,1441.1,1,75.84736842
4143-HHPMK,52,1,0,2,85.35,4338.6,1,83.43461538
3279-DYZQM,71,1,3,3,19.45,1378.45,0,19.41478873
7054-LGEQW,1,1,0,3,45.95,45.95,1,45.95
0523-VNGTF,52,0,0,2,50.5,2566.3,0,49.35192308
9575-IWCAZ,6,1,2,3,25.1,171,0,28.5
7105-MXJLL,26,1,2,3,60.7,1597.4,0,61.43846154
7064-FRRSW,48,1,2,2,99,4744.35,0,98.840625
7940-UQQUG,64,1,2,0,104.4,6721.6,0,105.025
0923-PNFUB,3,1,0,2,83.75,247.25,1,82.41666667
3961-SXAXY,1,1,0,0,44.05,44.05,0,44.05
7010-BRBUU,72,1,3,1,24.1,1734.65,0,24.09236111
3566-HJGPK,1,1,0,3,45.55,45.55,0,45.55
3062-ICYZQ,51,1,0,2,93.8,4539.35,0,89.00686275
9938-PRCVK,41,1,3,0,19.7,804.25,0,19.61585366
0973-KYVNF,72,1,3,1,70.65,5011.15,0,69.59930556
5129-HHMZC,43,1,3,1,86.45,3574.5,0,83.12790698
9637-CDTKZ,72,1,3,1,114.1,8086.4,0,112.3111111
3946-JEWRQ,47,1,2,1,95.2,4563,0,97.08510638
7873-CVMAW,72,1,3,1,88.55,6362.35,0,88.36597222
0463-WZZKO,3,1,0,1,20.75,67.1,0,22.36666667
3494-JCHRQ,1,1,0,2,70.05,70.05,1,70.05
6474-FVJLC,2,1,0,2,86,165.45,1,82.725
4524-QCSSM,26,0,0,0,44.65,1156.55,0,44.48269231
5832-EXGTT,29,1,0,3,60.2,1834.15,0,63.24655172
8840-DQLGN,35,1,0,0,100.5,3653.35,1,104.3814286
2039-JONDJ,27,1,2,0,55.45,1477.65,0,54.72777778
7217-JYHOQ,24,1,0,1,70.3,1706.45,0,71.10208333
6695-FRVEC,67,1,3,0,60.4,3953.7,0,59.01044776
4547-LYTDD,16,1,0,2,72.65,1194.3,1,74.64375
9894-QMIMJ,23,1,2,0,55.8,1327.85,0,57.7326087
8069-YQQAJ,14,0,0,3,31.1,419.7,0,29.97857143
6770-XUAGN,1,1,0,2,21,21,1,21
4193-ORFCL,1,1,0,3,45.1,45.1,1,45.1
1636-NTNCO,4,0,0,1,50.95,207.35,0,51.8375
3466-WAESX,16,1,0,2,69.1,1083.7,0,67.73125
9281-PKKZE,46,0,0,2,43.95,2007.85,0,43.64891304
3638-VBZTA,68,1,3,0,86.5,5882.75,0,86.51102941
7459-IMVYU,38,1,0,2,69.95,2657.55,0,69.93552632
7776-QWNFX,30,1,0,0,50.4,1527.5,1,50.91666667
6689-TCZHQ,5,1,0,2,78.95,378.4,1,75.68
8563-OYMQY,17,1,0,1,90.95,1612.2,0,94.83529412
0754-EEBDC,4,1,3,3,19.9,76.65,0,19.1625
5777-ZPQNC,12,1,2,2,20.15,260.7,0,21.725
1951-IEYXM,72,1,3,1,90.6,6441.85,0,89.47013889
3318-NMQXL,3,1,0,2,92,266.8,0,88.93333333
3143-ILDAL,56,1,0,2,94.45,5124.6,1,91.51071429
1022-RKXDR,41,1,2,3,24.85,962.25,0,23.4695122
2361-FJWNO,40,0,2,1,36,1382.9,0,34.5725
2272-UOINI,7,1,0,2,78.5,571.05,0,81.57857143
8232-UTFOZ,69,1,3,1,19.95,1399.35,0,20.28043478
3750-YHRYO,7,1,2,3,20.65,150,0,21.42857143
6637-KYRCV,5,0,0,2,30.5,167.2,0,33.44
5668-MEISB,72,1,3,1,106.1,7657.4,0,106.3527778
0129-QMPDR,44,1,2,0,20.5,865.05,0,19.66022727
7188-CBBBA,65,1,2,2,95.5,6153.85,0,94.67461538
5356-CSVSQ,3,1,0,2,64.6,174.2,0,58.06666667
3221-CJMSG,24,1,0,1,51.1,1269.6,0,52.9
4720-VSTSI,44,1,0,0,84.8,3862.55,1,87.78522727
3219-JQRSL,72,1,3,1,89.1,6352.4,0,88.22777778
2801-NISEI,24,1,0,2,54.95,1348.5,0,56.1875
3946-MHCZW,1,1,0,3,50.9,50.9,1,50.9
4623-ZKHLY,22,1,0,0,20.45,471.55,0,21.43409091
6732-VAILE,70,1,3,1,85.95,5931.75,0,84.73928571
8201-AAXCB,25,1,0,2,60.35,1404.65,0,56.186
7696-CFTAT,37,1,3,0,19.8,726.1,0,19.62432432
1845-CSBRZ,22,1,0,0,85.35,1961.6,0,89.16363636
2123-VSCOT,59,1,3,0,72.1,4194.85,0,71.09915254
6651-AZVTJ,49,1,0,2,99.8,4872.45,1,99.4377551
4566-GOLUK,47,1,0,0,107.35,5118.95,1,108.9138298
2484-DGXPZ,31,1,0,3,19.55,658.95,1,21.25645161
2018-QKYGT,1,1,0,2,81.05,81.05,0,81.05
2792-VPPET,3,1,0,2,20.5,76.95,0,25.65
7409-JURKQ,53,1,2,0,111.8,5809.75,0,109.6179245
3247-MHJKM,1,1,0,3,20.2,20.2,0,20.2
1964-SVLEA,20,1,2,3,19.7,415.9,0,20.795
4587-NUKOX,3,1,0,2,79.1,246.5,1,82.16666667
7297-DVYGA,51,1,2,0,19.85,996.95,0,19.54803922
2239-CGBUZ,51,1,2,0,60.5,3145.15,0,61.66960784
0854-UYHZD,13,1,3,3,19.55,265.3,0,20.40769231
7243-LCGGZ,1,1,0,3,20.9,20.9,0,20.9
8267-KFGYD,1,1,0,3,21.05,21.05,0,21.05
4890-VMUAV,63,1,2,2,71.5,4576.3,0,72.63968254
9261-WDCAF,3,1,0,3,54.65,189.1,0,63.03333333
3764-MNMOI,46,1,3,1,19.2,908.15,0,19.7423913
7442-YGZFK,1,1,0,1,49.8,49.8,0,49.8
0420-BWTPW,8,0,0,3,25.5,215.2,1,26.9
8229-BUJHX,71,1,3,0,20.5,1500.95,0,21.14014085
7449-HVPIV,55,1,0,1,90.4,5099.15,0,92.71181818
5504-WSIUR,70,1,2,0,90.25,6385.95,0,91.22785714
8183-ONMXC,2,1,0,2,80.75,159.45,1,79.725
8466-PZBLH,67,1,3,0,104.6,6885.75,0,102.7723881
9614-RMGHA,65,1,0,0,91.85,5940.85,1,91.39769231
8735-IJJEG,14,1,0,1,50.2,668.85,0,47.775
0564-MUUQK,20,1,0,0,95.5,1916.2,0,95.81
5054-IEXZT,1,1,0,2,75.35,75.35,1,75.35
5834-ASPWA,1,1,0,2,75.45,75.45,1,75.45
0701-RFGFI,49,1,0,0,95.4,4613.95,0,94.1622449
0019-EFAEP,72,1,3,0,101.3,7261.25,0,100.8506944
5619-PTMIK,46,1,0,2,53.1,2459.8,0,53.47391304
3737-XBQDD,24,1,0,0,84.85,2048.8,0,85.36666667
5882-CMAZQ,5,0,0,2,34.25,163.55,0,32.71
5846-QFDFI,33,1,0,1,88.6,2888.7,0,87.53636364
4445-KWOKW,42,1,2,0,60.15,2421.6,0,57.65714286
3511-APPBJ,23,1,2,1,99.95,2292.75,0,99.68478261
7967-HYCDE,8,1,0,0,70.7,553.4,0,69.175
2430-RRYUW,66,1,2,3,54.8,3465.7,0,52.51060606
3948-XHGNA,24,1,0,0,49.55,1210.4,1,50.43333333
3723-BFBGR,24,1,0,1,54.8,1291.3,0,53.80416667
0565-IYCGT,69,1,2,1,78.6,5356.45,1,77.62971014
5447-WZAFP,53,1,2,3,100.3,5200.8,0,98.12830189
5110-CHOPY,60,0,3,2,53.6,3237.05,0,53.95083333
5445-UTODQ,7,1,0,2,81.1,576.65,1,82.37857143
4425-OWHWB,20,1,2,1,19.35,433.75,0,21.6875
7892-QVYKW,23,1,0,2,85.6,1868.4,0,81.23478261
9675-ICXCT,72,1,3,2,80.8,5728.55,0,79.56319444
1024-VRZHF,11,1,0,2,74.95,825.7,1,75.06363636
4703-MQYKT,21,1,3,3,19.6,390.4,0,18.59047619
9497-QCMMS,1,1,0,2,93.55,93.55,1,93.55
5692-ICXLW,31,1,0,2,90.7,2845.15,0,91.77903226
0602-DDUML,57,1,3,3,69.75,3894.4,0,68.32280702
2208-MPXIO,45,1,3,0,20,886.4,0,19.69777778
1960-UYCNN,10,1,0,2,95.25,1021.55,0,102.155
0348-SDKOL,58,1,0,1,102.1,5885.4,1,101.4724138
3190-FZATL,14,1,0,3,19.95,268.4,0,19.17142857
7336-RLLRH,27,1,2,3,80.85,2204.35,0,81.64259259
4373-MAVJG,14,1,0,0,90.9,1259,1,89.92857143
8901-HJXTF,12,0,0,3,29.2,309.1,1,25.75833333
7710-JSYOA,69,1,3,0,93.3,6398.05,0,92.72536232
5419-KLXBN,25,1,0,0,89.15,2257.75,1,90.31
3424-NMNBO,58,1,2,2,108.85,6287.25,1,108.4008621
9885-MFVSU,35,0,3,1,46.35,1662.05,0,47.48714286
4514-GFCFI,16,1,0,2,84.75,1350.15,1,84.384375
0607-MVMGC,45,1,2,1,78.75,3600.65,0,80.01444444
3365-SAIGS,17,1,0,2,83.55,1329.15,0,78.18529412
9828-AOQLM,1,1,0,2,45.7,45.7,1,45.7
8022-BECSI,22,1,2,3,19.6,422.5,0,19.20454545
8000-REIQB,1,1,0,2,69.95,69.95,1,69.95
9993-LHIEB,67,1,3,3,67.85,4627.65,0,69.06940299
0266-CLZKZ,67,1,3,0,105.65,6717.9,0,100.2671642
7615-ESMYF,2,0,0,2,44.6,97.1,1,48.55
3858-VOBET,23,1,0,2,74.95,1710.45,1,74.3673913
7020-OZKXZ,9,1,0,1,75.5,637.4,0,70.82222222
3977-QCRSL,5,1,0,3,20.15,117.95,0,23.59
0017-DINOC,54,0,3,1,45.2,2460.55,0,45.56574074
1447-PJGGA,57,1,3,2,95.25,5464.65,1,95.87105263
8565-CLBZW,24,1,0,3,89.85,2165.05,1,90.21041667
9139-WQQDY,49,1,2,3,100.45,4941.8,1,100.8530612
0224-HJAPT,5,1,0,2,47.15,223.15,1,44.63
8086-OVPWV,2,1,0,2,80.2,181.1,1,90.55
9430-FRQOC,4,1,0,3,87.1,341.45,1,85.3625
7639-OPLNG,70,1,3,0,79.25,5731.85,0,81.88357143
3074-GQWYX,5,1,0,0,75.9,357.75,1,71.55
1492-QGCLU,53,1,0,2,85.7,4616.1,0,87.09622642
6845-RGTYS,47,1,0,2,98.75,4533.7,1,96.46170213
7328-OWMOM,31,1,2,1,20.1,589.25,0,19.00806452
4418-LZMSV,13,1,0,0,61.8,750.1,0,57.7
5155-AZQPB,28,1,0,3,49.9,1410.25,0,50.36607143
8861-HGGKB,10,1,0,2,86.45,830.85,1,83.085
1087-GRUYI,38,1,3,0,20.4,743.5,0,19.56578947
7065-YUNRY,1,1,0,3,45.3,45.3,1,45.3
7694-VLBWQ,67,1,2,2,104.1,7040.85,1,105.0873134
2546-KZAAT,52,1,2,3,75.4,3865.45,0,74.33557692
0181-RITDD,62,1,3,3,108.15,6825.65,0,110.091129
5989-PGKJB,16,1,0,2,86.25,1340.1,0,83.75625
4795-KTRTH,5,1,0,2,81,371.65,1,74.33
8272-ONJLV,12,1,2,2,95.7,1184,0,98.66666667
1488-PBLJN,72,1,3,0,116.85,8477.7,0,117.7458333
0308-GIQJT,71,1,2,0,105.75,7382.85,0,103.9838028
3778-FOAQW,24,1,2,3,20.15,456.85,0,19.03541667
4452-ROHMO,15,1,3,3,19.6,331.6,0,22.10666667
6481-OGDOO,67,1,2,1,90.6,6056.15,1,90.39029851
3090-LETTY,2,1,0,0,60.95,134.6,0,67.3
5349-AZPEW,5,0,0,3,25.05,125.5,0,25.1
3753-TSEMP,15,1,0,2,88.15,1390.6,1,92.70666667
8305-VHZBZ,1,1,0,3,20.2,20.2,1,20.2
9720-JJJOR,41,1,2,0,60.3,2511.3,0,61.25121951
8100-HZZLJ,43,1,0,2,63.95,2737.05,0,63.65232558
8775-ERLNB,1,1,0,2,74.3,74.3,0,74.3
8309-IEYJD,1,1,0,3,70.6,70.6,0,70.6
9172-JITSM,26,1,0,2,90.8,2361.8,1,90.83846154
6298-QDFNH,22,1,0,2,79.35,1730.35,1,78.65227273
7398-HPYZQ,71,1,3,0,90.55,6404,0,90.1971831
3546-GHEAE,7,1,3,3,19.45,165.35,0,23.62142857
7361-YPXFS,28,1,0,0,64.45,1867.6,0,66.7
6557-BZXLQ,16,1,0,2,69.65,1043.3,0,65.20625
2550-QHZGP,7,1,2,3,19.5,128.6,0,18.37142857
7519-JTWQH,69,1,3,0,110.5,7455.45,0,108.05
2538-OIMXF,1,0,0,3,24.7,24.7,0,24.7
8543-MSDMF,3,1,0,2,77.4,206.15,0,68.71666667
9961-JBNMK,21,1,0,0,96.8,2030.3,1,96.68095238
1170-SASML,69,1,0,0,85.4,5869.4,0,85.06376812
4872-JCVCA,71,0,3,0,47.6,3377.8,0,47.57464789
5346-BZCHP,69,1,3,3,19.4,1346.2,0,19.51014493
2038-LLMLM,48,1,0,2,103.85,4946.05,0,103.0427083
6173-ITPWD,47,1,0,0,83.35,4065,1,86.4893617
9734-UYXQI,2,1,0,2,49.4,106.55,1,53.275
1216-BGTSP,45,1,0,1,108.45,4964.7,0,110.3266667
4138-NAXED,51,1,0,0,81,4085.75,0,80.1127451
2189-UXTKY,22,1,0,2,79.2,1742.75,1,79.21590909
0744-BIKKF,72,1,3,0,86.65,6224.8,0,86.45555556
7483-IQWIB,37,1,0,2,92.95,3415.25,0,92.30405405
5248-KWLAR,71,1,3,2,90.35,6325.25,0,89.08802817
4958-GZWIY,7,1,0,2,48.7,340.25,1,48.60714286
7996-MHXLW,66,1,3,1,25.15,1683.6,0,25.50909091
7833-PKIHD,51,1,2,0,76.4,3966.3,0,77.77058824
7061-OVMIM,30,1,2,0,19.55,608.5,0,20.28333333
5153-RTHKF,34,1,0,2,85.35,2896.6,0,85.19411765
1852-QSWCD,64,1,3,3,24.8,1514.85,0,23.66953125
4832-VRBMR,65,1,2,0,103.15,6792.45,0,104.4992308
9079-LWTFD,47,1,0,3,100.75,4669.2,0,99.34468085
6356-ELRKD,1,1,0,2,95.6,95.6,1,95.6
8624-GIOUT,49,1,0,1,59.75,2934.3,1,59.88367347
3392-EHMNK,67,1,3,1,94.1,6302.8,0,94.07164179
5986-WWXDV,39,1,2,0,19.35,779.2,0,19.97948718
3061-BCKYI,14,1,0,3,19.9,283.75,0,20.26785714
6179-GJPSO,43,1,0,1,108.15,4600.7,1,106.9930233
7901-TBKJX,56,1,0,2,101.05,5594,0,99.89285714
7228-PAQPD,14,1,2,1,59.1,772.85,0,55.20357143
3177-LASXD,1,1,0,2,71.35,71.35,1,71.35
7746-QYVCO,16,1,2,3,55.85,857.8,0,53.6125
5804-HYIEZ,70,1,0,2,106.05,7554.05,0,107.915
9919-FZDED,72,1,3,1,84.1,5981.65,0,83.07847222
5934-TSSAU,23,1,0,1,75.3,1702.9,0,74.03913043
3486-KHMLI,21,1,0,3,24.7,467.15,0,22.2452381
4897-QSUYC,1,1,0,3,20.15,20.15,1,20.15
1084-UQCHV,1,1,0,0,69.75,69.75,1,69.75
8290-YWKHZ,32,1,0,2,93.2,2931,1,91.59375
2955-BJZHG,17,1,0,2,80.85,1400.85,1,82.40294118
3806-DXQOM,4,0,0,2,33.65,137.85,1,34.4625
6784-XYJAE,36,1,2,2,55.8,1941.5,0,53.93055556
3933-DQPWX,50,0,3,1,39.7,1932.75,0,38.655
6661-EIPZC,48,0,0,1,29.5,1423.05,0,29.646875
8957-THMOA,50,1,3,1,20.15,970.85,0,19.417
2251-PYLPB,72,1,3,1,79.55,5810.9,0,80.70694444
5555-RNPGT,10,1,0,1,24.8,223.9,0,22.39
1057-FOGLZ,18,1,0,3,19.65,391.7,0,21.76111111
9300-RENDD,1,1,0,2,79.95,79.95,1,79.95
0761-AETCS,1,1,0,2,19.3,19.3,1,19.3
8087-LGYHQ,9,1,0,2,94.05,811.65,0,90.18333333
4137-BTIKL,2,1,0,3,90.75,174.75,0,87.375
2190-BCXEC,40,1,0,1,78.85,3126.85,0,78.17125
6227-FBDXH,69,1,2,0,99.5,6841.45,0,99.15144928
2153-MREFK,37,1,2,2,99.2,3754.6,1,101.4756757
2911-WDXMV,18,1,0,1,80.55,1406.65,0,78.14722222
7206-PQBBZ,11,1,0,2,70.2,834.7,0,75.88181818
3106-ULWFW,8,1,0,1,85.2,627.4,1,78.425
0925-VYDLG,3,1,0,2,75.25,242,1,80.66666667
4547-FZJWE,55,1,2,1,59.45,3157,0,57.4
7422-WNBTY,33,1,0,2,93.35,3092,0,93.6969697
0842-IWYCP,46,1,0,0,44.95,2168.9,0,47.15
3521-HTQTV,34,1,3,0,26.1,980.35,0,28.83382353
3744-ZBHON,3,1,0,2,20.2,65.95,0,21.98333333
3373-DIUUN,30,1,3,3,21.25,711.9,0,23.73
8383-SGHJU,33,1,2,2,59.4,1952.8,0,59.17575758
7607-QKKTJ,45,1,2,1,95,4368.85,0,97.08555556
7707-PYBBH,40,1,0,3,61.9,2647.1,0,66.1775
8984-HPEMB,71,1,3,2,118.65,8477.6,0,119.4028169
4349-GFQHK,1,1,0,2,54.35,54.35,1,54.35
4139-DETXS,72,0,3,0,64.45,4528,0,62.88888889
9779-DPNEJ,22,1,0,2,80.15,1790.65,0,81.39318182
9805-FILKB,46,1,2,0,20.2,845.6,0,18.3826087
5793-YOLJN,55,1,3,3,21,1210.3,0,22.00545455
0673-IGUQO,1,1,0,3,20.45,20.45,0,20.45
4123-FCVCB,12,1,2,3,75.85,854.45,0,71.20416667
8819-IMISP,31,1,0,2,80.45,2429.1,0,78.35806452
7802-EFKNY,5,0,0,2,24.95,100.4,1,20.08
8311-UEUAB,67,1,3,2,75.5,5229.45,0,78.05149254
5858-EAFCZ,1,1,0,3,44.45,44.45,0,44.45
8035-BUYVG,40,0,2,2,42.35,1716.45,1,42.91125
1163-ONYEY,41,1,0,1,74.55,3023.55,0,73.74512195
9787-XVQIU,1,1,0,2,75.3,75.3,1,75.3
8945-MUQUF,51,1,2,2,94.8,4837.6,1,94.85490196
5656-MJEFC,42,0,3,1,48.15,2032.3,0,48.38809524
6082-OQFBA,23,1,2,3,19.65,436.9,0,18.99565217
8051-HJRLT,1,1,0,2,70.55,70.55,1,70.55
8974-OVACP,1,1,0,3,20.15,20.15,0,20.15
4010-YLMVT,56,1,0,1,106.6,5893.95,0,105.2491071
1379-FRVEB,15,1,0,2,91,1430.05,0,95.33666667
8612-GXIDD,12,1,3,0,25.4,313,0,26.08333333
6288-CHQJB,54,1,3,0,69.95,3871.85,0,71.70092593
8160-HOWOX,7,1,0,2,66.85,458.1,0,65.44285714
3023-GFLBR,33,1,0,1,86.15,2745.7,1,83.2030303
6648-INWPS,16,1,0,2,20.15,341.35,0,21.334375
4223-BKEOR,21,1,2,3,64.85,1336.8,0,63.65714286
4079-VTGLK,30,1,3,2,74.85,2181.75,0,72.725
1763-WQFUK,3,1,0,3,50.5,147.75,0,49.25
1391-UBDAR,11,1,0,2,72.9,818.45,0,74.40454545
8894-JVDCV,62,1,2,1,115.05,7133.45,0,115.0556452
2023-VQFDL,18,1,0,2,19,348.8,0,19.37777778
1345-GKDZZ,6,1,0,3,19.55,128.6,0,21.43333333
2014-MKGMH,46,1,2,2,101.1,4674.4,0,101.6173913
5628-FCGYG,21,1,0,2,84.1,1737.45,0,82.73571429
2560-WBWXF,68,1,3,0,24.15,1498.85,0,22.04191176
0248-IPDFW,1,1,0,2,50.1,50.1,0,50.1
7978-DKUQH,25,1,0,2,74.6,1797.75,0,71.91
4335-UPJSI,24,1,3,3,19.75,498.1,0,20.75416667
0524-IAVZO,30,1,0,2,85,2624.25,1,87.475
2737-YNGYW,2,1,0,2,80.55,184.1,1,92.05
1784-EZDKJ,51,1,2,0,106.8,5498.8,0,107.8196078
9297-FVVDH,57,1,3,2,84.5,4845.4,0,85.00701754
8007-YYPWD,15,1,3,0,25.05,369.1,0,24.60666667
7101-HRBLJ,72,1,3,0,83.7,6096.9,0,84.67916667
5159-YFPKQ,2,1,0,2,75.8,160.75,1,80.375
6635-CPNUN,28,1,0,1,96.6,2684.35,0,95.86964286
4021-RQSNY,29,1,0,2,98.5,3004.15,1,103.5913793
5453-YBTWV,70,1,3,1,101.1,6994.8,0,99.92571429
5039-LZRQT,13,1,2,3,20.2,273.25,0,21.01923077
2931-VUVJN,59,1,2,2,94.05,5483.9,0,92.94745763
9061-TIHDA,13,1,0,2,95.25,1233.65,1,94.89615385
8699-ASUFO,7,1,0,3,74.4,527.9,1,75.41428571
6418-PIQSP,62,1,3,3,81,4985.9,0,80.41774194
8220-OCUFY,21,1,2,2,60.25,1258.35,0,59.92142857
3995-WFCSM,2,1,0,2,60.85,111.4,0,55.7
1895-QTKDO,1,1,0,1,43.95,43.95,0,43.95
2038-OEQZH,4,1,0,2,86.05,308.1,0,77.025
1178-PZGAB,19,1,2,1,20.25,383.65,0,20.19210526
7927-AUXBZ,30,1,0,2,85.15,2555.9,1,85.19666667
2626-VEEWG,67,1,3,1,19.4,1284.2,0,19.16716418
2878-RMWXY,72,1,3,1,102.65,7550.3,0,104.8652778
1657-DYMBM,53,1,3,1,19.9,1110.05,0,20.94433962
